type,time,reclat,reclon,altitude (ft),eos,name,desc
T,10/14/2020 16:25,42.89827623,-78.87346287,647.7,,,
T,10/14/2020 16:25,42.89823005,-78.87347814,646.8,,,
T,10/14/2020 16:25,42.89812744,-78.87351294,646.7,,,
T,10/14/2020 16:25,42.89807557,-78.87353075,646.4,,,
T,10/14/2020 16:25,42.89799858,-78.87355719,645.5,,,
T,10/14/2020 16:25,42.89788945,-78.87359167,645.2,,,
T,10/14/2020 16:25,42.89785358,-78.87360325,645.2,,,
T,10/14/2020 16:25,42.8977874,-78.87362463,644.7,,,
T,10/14/2020 16:25,42.8977179,-78.87364707,644.3,,,
T,10/14/2020 16:25,42.89760725,-78.8736828,642.1,,,
T,10/14/2020 16:25,42.89748844,-78.87373977,641.7,,,
T,10/14/2020 16:25,42.89739494,-78.87375956,640.9,,,
T,10/14/2020 16:25,42.89730881,-78.87378101,640.7,,,
T,10/14/2020 16:25,42.89720588,-78.87381597,639.7,,,
T,10/14/2020 16:25,42.89715002,-78.87385067,639.1,,,
T,10/14/2020 16:25,42.89708489,-78.87386533,639.2,,,
T,10/14/2020 16:25,42.89703162,-78.87387749,637.9,,,
T,10/14/2020 16:25,42.89697157,-78.87389853,637.5,,,
T,10/14/2020 16:25,42.89691419,-78.8739251,637.6,,,
T,10/14/2020 16:25,42.89688416,-78.87391291,636.3,,,
T,10/14/2020 16:25,42.89686478,-78.87391894,635.8,,,
T,10/14/2020 16:25,42.89681988,-78.87393292,636.2,,,
T,10/14/2020 16:25,42.8967997,-78.87395536,635.8,,,
T,10/14/2020 16:25,42.89679182,-78.87391948,635.5,,,
T,10/14/2020 16:25,42.89679081,-78.87385754,635.7,,,
T,10/14/2020 16:25,42.89680188,-78.87374539,635.3,,,
T,10/14/2020 16:25,42.89679429,-78.87364933,635.3,,,
T,10/14/2020 16:25,42.89678675,-78.87355512,635.1,,,
T,10/14/2020 16:25,42.89679044,-78.87347725,634.7,,,
T,10/14/2020 16:25,42.89677874,-78.87341565,634.6,,,
T,10/14/2020 16:25,42.8967678,-78.87334909,634.9,,,
T,10/14/2020 16:25,42.89677107,-78.87332127,633.9,,,
T,10/14/2020 16:26,42.89678461,-78.87329444,634.6,,,
T,10/14/2020 16:26,42.8968038,-78.87329897,635.7,,,
T,10/14/2020 16:26,42.89679128,-78.87326976,633.9,,,
T,10/14/2020 16:26,42.89679899,-78.87320717,634,,,
T,10/14/2020 16:26,42.89693682,-78.8731085,633.3,,,
T,10/14/2020 16:26,42.89698129,-78.87311474,633.2,,,
T,10/14/2020 16:26,42.89701986,-78.87308191,634.3,,,
T,10/14/2020 16:26,42.89705671,-78.87306911,635.7,,,
T,10/14/2020 16:26,42.89715991,-78.87303396,637.1,,,
T,10/14/2020 16:26,42.89725856,-78.87300036,637.1,,,
T,10/14/2020 16:26,42.89731896,-78.8729999,636.5,,,
T,10/14/2020 16:26,42.89740009,-78.87296738,636.7,,,
T,10/14/2020 16:26,42.89751011,-78.87292631,637.3,,,
T,10/14/2020 16:26,42.89757536,-78.87288968,636.3,,,
T,10/14/2020 16:26,42.89768147,-78.87286613,635.8,,,
T,10/14/2020 16:26,42.89775752,-78.87283495,636.2,,,
T,10/14/2020 16:26,42.89782848,-78.87281211,638,,,
T,10/14/2020 16:26,42.89790531,-78.87278663,637.6,,,
T,10/14/2020 16:26,42.8979745,-78.87276369,637.7,,,
T,10/14/2020 16:26,42.89804329,-78.87274088,638.5,,,
T,10/14/2020 16:26,42.89810978,-78.87271883,639.3,,,
T,10/14/2020 16:27,42.89819004,-78.87269221,640.1,,,
T,10/14/2020 16:27,42.89826746,-78.87266654,641.1,,,
T,10/14/2020 16:27,42.89836254,-78.87263501,640.7,,,
T,10/14/2020 16:27,42.89841638,-78.87261716,642.4,,,
T,10/14/2020 16:27,42.89850078,-78.87259041,642.2,,,
T,10/14/2020 16:27,42.89860374,-78.87255775,642.8,,,
T,10/14/2020 16:27,42.89869415,-78.87252908,643,,,
T,10/14/2020 16:27,42.89875276,-78.87251049,643.1,,,
T,10/14/2020 16:27,42.89880477,-78.87249497,643.9,,,
T,10/14/2020 16:27,42.89885378,-78.87248029,644.4,,,
T,10/14/2020 16:27,42.89889498,-78.87246518,644.4,,,
T,10/14/2020 16:27,42.89894457,-78.87244881,645,,,
T,10/14/2020 16:27,42.89898918,-78.87243444,645.8,,,
T,10/14/2020 16:27,42.8990245,-78.87242305,645.2,,,
T,10/14/2020 16:27,42.8990674,-78.87240923,645.6,,,
T,10/14/2020 16:27,42.89908661,-78.87240304,646.4,,,
T,10/14/2020 16:27,42.89910928,-78.87239573,646,,,
T,10/14/2020 16:27,42.89914024,-78.87238576,645.9,,,
T,10/14/2020 16:27,42.89916154,-78.87237889,646.1,,,
T,10/14/2020 16:27,42.89919328,-78.87236866,646.2,,,
T,10/14/2020 16:27,42.89921229,-78.87236253,647.1,,,
T,10/14/2020 16:27,42.89923129,-78.87235641,646.8,,,
T,10/14/2020 16:27,42.89925228,-78.87234965,644.9,,,
T,10/14/2020 16:27,42.89927398,-78.87234265,652.5,,,
T,10/14/2020 16:27,42.89925295,-78.87232198,648.7,,,
T,10/14/2020 16:27,42.89928578,-78.87231557,647.3,,,
T,10/14/2020 16:27,42.89931389,-78.87230651,647.9,,,
T,10/14/2020 16:27,42.89943413,-78.87226776,647,,,
T,10/14/2020 16:27,42.89951105,-78.8722435,649.4,,,
T,10/14/2020 16:27,42.89957701,-78.87222258,649.4,,,
T,10/14/2020 16:27,42.89962957,-78.8722059,650.2,,,
T,10/14/2020 16:27,42.89970061,-78.8721824,650.8,,,
T,10/14/2020 16:27,42.89975203,-78.87216521,650.6,,,
T,10/14/2020 16:27,42.89982778,-78.87213982,650.9,,,
T,10/14/2020 16:27,42.89991041,-78.87211199,651.8,,,
T,10/14/2020 16:28,42.89998813,-78.87207504,652.5,,,
T,10/14/2020 16:28,42.90003,-78.87206256,653.6,,,
T,10/14/2020 16:28,42.90008176,-78.87206088,654.2,,,
T,10/14/2020 16:28,42.90012794,-78.87205727,655.2,,,
T,10/14/2020 16:28,42.90015531,-78.87204403,655.8,,,
T,10/14/2020 16:28,42.90020933,-78.87206012,656.8,,,
T,10/14/2020 16:28,42.90025424,-78.87202231,657.6,,,
T,10/14/2020 16:28,42.90028404,-78.87201233,657.5,,,
T,10/14/2020 16:28,42.90031496,-78.87200325,658,,,
T,10/14/2020 16:28,42.90026139,-78.87202046,659.6,,,
T,10/14/2020 16:28,42.90022044,-78.87203361,659.9,,,
T,10/14/2020 16:28,42.90020283,-78.87203926,659.3,,,
T,10/14/2020 16:28,42.90016108,-78.87205353,659.8,,,
T,10/14/2020 16:28,42.90014018,-78.87206053,659.4,,,
T,10/14/2020 16:28,42.90012102,-78.87206695,704.8,,,
T,10/14/2020 16:28,42.90009449,-78.87207562,660.3,,,
T,10/14/2020 16:28,42.90012084,-78.87206701,659.3,,,
T,10/14/2020 16:28,42.90008585,-78.87207842,659.6,,,
T,10/14/2020 16:28,42.90011905,-78.87206761,660.1,,,
T,10/14/2020 16:28,42.90016092,-78.8720639,659.7,,,
T,10/14/2020 16:28,42.90013628,-78.87207488,660.1,,,
T,10/14/2020 16:28,42.90011361,-78.872081,660.1,,,
T,10/14/2020 16:28,42.90009471,-78.87208996,660.4,,,
T,10/14/2020 16:29,42.90010544,-78.87210975,683.3,,,
T,10/14/2020 16:29,42.90008691,-78.87212651,660.8,,,
T,10/14/2020 16:29,42.90011114,-78.87212936,659.9,,,
T,10/14/2020 16:29,42.90012811,-78.87212031,659.6,,,
T,10/14/2020 16:29,42.9001227,-78.87214478,660,,,
T,10/14/2020 16:29,42.90009601,-78.87214042,659.7,,,
T,10/14/2020 16:29,42.90012543,-78.87215585,660.1,,,
T,10/14/2020 16:29,42.90009358,-78.87216305,658.6,,,
T,10/14/2020 16:29,42.90007493,-78.87217764,658,,,
T,10/14/2020 16:29,42.90008037,-78.87213799,651.7,,,
T,10/14/2020 16:29,42.90010493,-78.872154,656.6,,,
T,10/14/2020 16:29,42.9000826,-78.87218116,656.5,,,
T,10/14/2020 16:29,42.90010946,-78.87217412,656.5,,,
T,10/14/2020 16:30,42.90014571,-78.87216993,656,,,
T,10/14/2020 16:30,42.90011667,-78.87217965,655.1,,,
T,10/14/2020 16:30,42.90009001,-78.87218066,654.7,,,
T,10/14/2020 16:30,42.90007488,-78.87215694,655.1,,,
T,10/14/2020 16:30,42.90009701,-78.87213942,655.3,,,
T,10/14/2020 16:30,42.90013238,-78.87212726,656.7,,,
T,10/14/2020 16:30,42.90011449,-78.87214009,657.6,,,
T,10/14/2020 16:30,42.9000784,-78.87215006,656.8,,,
T,10/14/2020 16:30,42.90004458,-78.87216599,656.2,,,
T,10/14/2020 16:30,42.9000225,-78.87217932,654.5,,,
T,10/14/2020 16:30,42.89996961,-78.87218786,654.8,,,
T,10/14/2020 16:30,42.90000389,-78.87218904,654.1,,,
T,10/14/2020 16:30,42.90003427,-78.87217202,654.7,,,
T,10/14/2020 16:31,42.90008968,-78.87218409,655.2,,,
T,10/14/2020 16:31,42.90006717,-78.87219977,655.6,,,
T,10/14/2020 16:31,42.900044,-78.87219256,654.2,,,
T,10/14/2020 16:31,42.90006457,-78.8721908,656.1,,,
T,10/14/2020 16:31,42.90008649,-78.8721996,655.4,,,
T,10/14/2020 16:31,42.90004848,-78.87219993,655.9,,,
T,10/14/2020 16:31,42.90006939,-78.87220387,655.4,,,
T,10/14/2020 16:31,42.90008222,-78.87217546,655.7,,,
T,10/14/2020 16:31,42.90006198,-78.87217772,657.6,,,
T,10/14/2020 16:31,42.90008008,-78.87217538,657.3,,,
T,10/14/2020 16:31,42.90004932,-78.87216792,666.7,,,
T,10/14/2020 16:31,42.90007845,-78.87217378,658.4,,,
T,10/14/2020 16:32,42.9000984,-78.87217521,658.9,,,
T,10/14/2020 16:32,42.90006562,-78.87215853,658.4,,,
T,10/14/2020 16:32,42.9000476,-78.87212978,657.4,,,
T,10/14/2020 16:32,42.90006768,-78.87211477,657.7,,,
T,10/14/2020 16:32,42.900087,-78.87211008,657.8,,,
T,10/14/2020 16:32,42.90010942,-78.87211477,658.5,,,
T,10/14/2020 16:33,42.90013888,-78.87212919,659.1,,,
T,10/14/2020 16:33,42.90013213,-78.87216104,651.5,,,
T,10/14/2020 16:33,42.90011407,-78.8721846,654.1,,,
T,10/14/2020 16:33,42.9000898,-78.87219499,653,,,
T,10/14/2020 16:33,42.90006843,-78.87220262,654.8,,,
T,10/14/2020 16:33,42.90004496,-78.87222324,654.6,,,
T,10/14/2020 16:33,42.90002451,-78.87221938,656.9,,,
T,10/14/2020 16:33,42.90000766,-78.87219432,656.2,,,
T,10/14/2020 16:33,42.89998704,-78.87218929,655.3,,,
T,10/14/2020 16:33,42.89995942,-78.87220312,654.2,,,
T,10/14/2020 16:33,42.89992602,-78.87221368,652.1,,,
T,10/14/2020 16:34,42.89990117,-78.8722307,651.5,,,
T,10/14/2020 16:34,42.89987217,-78.87224419,652.7,,,
T,10/14/2020 16:34,42.89984606,-78.87225492,652.2,,,
T,10/14/2020 16:34,42.8998267,-78.87226473,650.8,,,
T,10/14/2020 16:34,42.8998065,-78.87227696,651.5,,,
T,10/14/2020 16:34,42.89978139,-78.87229054,652.6,,,
T,10/14/2020 16:34,42.89975273,-78.87230035,654.4,,,
T,10/14/2020 16:34,42.89972477,-78.8723032,655.5,,,
T,10/14/2020 16:34,42.89970336,-78.87230789,655.7,,,
T,10/14/2020 16:34,42.89968533,-78.8723146,654.5,,,
T,10/14/2020 16:34,42.89966488,-78.87231913,655.5,,,
T,10/14/2020 16:34,42.8996358,-78.87231644,655,,,
T,10/14/2020 16:34,42.89961346,-78.87232089,655.8,,,
T,10/14/2020 16:34,42.89959347,-78.87232482,655.4,,,
T,10/14/2020 16:34,42.89957067,-78.87233111,655.4,,,
T,10/14/2020 16:34,42.89954842,-78.8723436,655,,,
T,10/14/2020 16:34,42.89952591,-78.8723519,654.4,,,
T,10/14/2020 16:34,42.89950227,-78.87236003,653.2,,,
T,10/14/2020 16:34,42.89948463,-78.87237403,653.2,,,
T,10/14/2020 16:34,42.89946812,-78.87240236,653.3,,,
T,10/14/2020 16:34,42.8994633,-78.87243924,652.8,,,
T,10/14/2020 16:34,42.89946699,-78.87247738,652.9,,,
T,10/14/2020 16:34,42.89947315,-78.8725068,653,,,
T,10/14/2020 16:34,42.8994786,-78.87254326,652.7,,,
T,10/14/2020 16:34,42.89948157,-78.87257318,652.3,,,
T,10/14/2020 16:34,42.89948379,-78.87259992,652.4,,,
T,10/14/2020 16:34,42.8994817,-78.87263454,652.3,,,
T,10/14/2020 16:34,42.89947897,-78.87266605,651.8,,,
T,10/14/2020 16:34,42.89947415,-78.87269271,652.1,,,
T,10/14/2020 16:35,42.89946996,-78.87272087,652.4,,,
T,10/14/2020 16:35,42.89946665,-78.87274979,652.3,,,
T,10/14/2020 16:35,42.89947298,-78.87278155,652.5,,,
T,10/14/2020 16:35,42.89947834,-78.87281399,653.1,,,
T,10/14/2020 16:35,42.89947575,-78.87284341,653,,,
T,10/14/2020 16:35,42.89947851,-78.8728792,652.8,,,
T,10/14/2020 16:35,42.89948631,-78.87290921,652.6,,,
T,10/14/2020 16:35,42.89949515,-78.87293612,652.7,,,
T,10/14/2020 16:35,42.89950177,-78.87297006,652,,,
T,10/14/2020 16:35,42.89950299,-78.87300007,651.7,,,
T,10/14/2020 16:35,42.89950165,-78.87302882,650.7,,,
T,10/14/2020 16:35,42.89949025,-78.87306579,650.4,,,
T,10/14/2020 16:35,42.89948576,-78.87309303,649.2,,,
T,10/14/2020 16:35,42.8994773,-78.87311775,649.1,,,
T,10/14/2020 16:35,42.89948471,-78.87314064,649,,,
T,10/14/2020 16:35,42.89949222,-78.87317383,648.2,,,
T,10/14/2020 16:35,42.89946565,-78.87319386,647.6,,,
T,10/14/2020 16:35,42.89944117,-78.87321943,647.7,,,
T,10/14/2020 16:35,42.89941975,-78.87324189,647.7,,,
T,10/14/2020 16:35,42.89939997,-78.87326184,647.6,,,
T,10/14/2020 16:35,42.89938032,-78.87327693,647.4,,,
T,10/14/2020 16:35,42.89936293,-78.87329285,647.2,,,
T,10/14/2020 16:35,42.89935982,-78.8733247,647.1,,,
T,10/14/2020 16:35,42.89935982,-78.87335773,647,,,
T,10/14/2020 16:36,42.8993633,-78.87338254,646.8,,,
T,10/14/2020 16:36,42.89937541,-78.87336083,646.8,,,
T,10/14/2020 16:36,42.89939964,-78.87331154,647,,,
T,10/14/2020 16:36,42.89942114,-78.87325664,647.5,,,
T,10/14/2020 16:36,42.89943819,-78.87320467,647.7,,,
T,10/14/2020 16:36,42.89945018,-78.87316369,647.8,,,
T,10/14/2020 16:36,42.89945684,-78.87312697,647.9,,,
T,10/14/2020 16:36,42.89963961,-78.87298515,648.8,,,
T,10/14/2020 16:36,42.8996213,-78.87297275,651.4,,,
T,10/14/2020 16:36,42.89962138,-78.87292497,650.9,,,
T,10/14/2020 16:36,42.89962239,-78.87289186,651.1,,,
T,10/14/2020 16:36,42.89957319,-78.87315815,651.3,,,
T,10/14/2020 16:36,42.89955915,-78.87319646,650,,,
T,10/14/2020 16:36,42.89954561,-78.87323032,649.6,,,
T,10/14/2020 16:36,42.89952126,-78.87324885,649.5,,,
T,10/14/2020 16:36,42.89949636,-78.8732672,649.3,,,
T,10/14/2020 16:36,42.89947248,-78.87328271,649.2,,,
T,10/14/2020 16:36,42.89945035,-78.87329687,649.1,,,
T,10/14/2020 16:36,42.89943015,-78.87331087,649,,,
T,10/14/2020 16:36,42.89941154,-78.87332453,648.8,,,
T,10/14/2020 16:36,42.89939264,-78.87333367,648.5,,,
T,10/14/2020 16:36,42.89937458,-78.87335965,648,,,
T,10/14/2020 16:36,42.89935798,-78.87338145,647.6,,,
T,10/14/2020 16:36,42.8993343,-78.87337307,647.2,,,
T,10/14/2020 16:36,42.89930899,-78.87335672,647,,,
T,10/14/2020 16:36,42.89928678,-78.8733527,646.9,,,
T,10/14/2020 16:36,42.89926523,-78.87334893,646.7,,,
T,10/14/2020 16:36,42.89924495,-78.87334599,646.4,,,
T,10/14/2020 16:36,42.89922567,-78.87334323,646.2,,,
T,10/14/2020 16:36,42.8992144,-78.87335328,646.1,,,
T,10/14/2020 16:36,42.89923439,-78.87334758,646.6,,,
T,10/14/2020 16:36,42.89924629,-78.87333744,646,,,
T,10/14/2020 16:36,42.89926456,-78.87332143,646.6,,,
T,10/14/2020 16:36,42.89928355,-78.87330718,647.4,,,
T,10/14/2020 16:36,42.89930157,-78.87329771,647.6,,,
T,10/14/2020 16:37,42.8993177,-78.87328246,647.6,,,
T,10/14/2020 16:37,42.89931871,-78.87325161,647.8,,,
T,10/14/2020 16:37,42.89932705,-78.87322621,648,,,
T,10/14/2020 16:37,42.89931775,-78.8732408,647.3,,,
T,10/14/2020 16:37,42.8993312,-78.87321155,653.2,,,
T,10/14/2020 16:37,42.89934281,-78.87313209,647.5,,,
T,10/14/2020 16:38,42.89938111,-78.87310283,647.2,,,
T,10/14/2020 16:38,42.89940253,-78.87312228,647.4,,,
T,10/14/2020 16:38,42.89942566,-78.87316955,647.7,,,
T,10/14/2020 16:38,42.89943555,-78.87319587,647.9,,,
T,10/14/2020 16:38,42.89945886,-78.87320853,647.8,,,
T,10/14/2020 16:38,42.89948383,-78.87321171,648.1,,,
T,10/14/2020 16:38,42.899512,-78.87324424,647.5,,,
T,10/14/2020 16:38,42.8995348,-78.87326477,647.1,,,
T,10/14/2020 16:38,42.89955081,-78.87328992,647.2,,,
T,10/14/2020 16:38,42.89957025,-78.87327709,647.1,,,
T,10/14/2020 16:38,42.89956992,-78.87324893,646.8,,,
T,10/14/2020 16:38,42.89955915,-78.87322923,648.1,,,
T,10/14/2020 16:38,42.89955386,-78.87322236,647.9,,,
T,10/14/2020 16:38,42.89952985,-78.87322588,647.7,,,
T,10/14/2020 16:38,42.89951099,-78.8731973,649.1,,,
T,10/14/2020 16:38,42.89949859,-78.87320216,650.9,,,
T,10/14/2020 16:38,42.89949951,-78.87317307,651.3,,,
T,10/14/2020 16:39,42.89946632,-78.87320115,662.9,,,
T,10/14/2020 16:39,42.89948308,-78.87318322,662.4,,,
T,10/14/2020 16:39,42.89947914,-78.87326251,657.4,,,
T,10/14/2020 16:39,42.89952859,-78.87321741,654.5,,,
T,10/14/2020 16:39,42.89950781,-78.87324935,655.2,,,
T,10/14/2020 16:40,42.89948744,-78.87325932,652.6,,,
T,10/14/2020 16:40,42.89948622,-78.87325647,655.7,,,
T,10/14/2020 16:40,42.89948652,-78.87325295,657.4,,,
T,10/14/2020 16:40,42.89948719,-78.87322194,652.2,,,
T,10/14/2020 16:40,42.89950818,-78.87321574,652.2,,,
T,10/14/2020 16:40,42.89952558,-78.87320668,651.9,,,
T,10/14/2020 16:41,42.89952725,-78.87317685,651.3,,,
T,10/14/2020 16:41,42.89951581,-78.87316771,652.1,,,
T,10/14/2020 16:41,42.89947499,-78.87319453,651.6,,,
T,10/14/2020 16:42,42.89947499,-78.87319453,651.7,,,
T,10/14/2020 16:43,42.8994428,-78.87320459,650.6,,,
T,10/14/2020 16:47,42.89940781,-78.87324256,649.8,,,
T,10/14/2020 16:49,42.89938149,-78.87324801,648.1,,,
T,10/14/2020 16:49,42.89937965,-78.87328095,648.1,,,
T,10/14/2020 16:49,42.89939557,-78.87326703,648.1,,,
T,10/14/2020 16:49,42.89938124,-78.87322479,648.2,,,
T,10/14/2020 16:49,42.899369,-78.87318808,647.8,,,
T,10/14/2020 16:49,42.89937424,-78.87318984,648,,,
T,10/14/2020 16:49,42.89939591,-78.87318531,648,,,
T,10/14/2020 16:50,42.89945433,-78.87320258,648.5,,,
T,10/14/2020 16:50,42.89943249,-78.87320861,648.8,,,
T,10/14/2020 16:50,42.89941028,-78.87320945,648.4,,,
T,10/14/2020 16:50,42.89942001,-78.87318841,648.4,,,
T,10/14/2020 16:50,42.89943744,-78.87315648,648.5,,,
T,10/14/2020 16:50,42.89944653,-78.87312479,648.8,,,
T,10/14/2020 16:50,42.89945249,-78.87310023,648.8,,,
T,10/14/2020 16:50,42.89943702,-78.87312136,649,,,
T,10/14/2020 16:50,42.89942168,-78.87313502,648.8,,,
T,10/14/2020 16:50,42.89940178,-78.87315245,648.4,,,
T,10/14/2020 16:50,42.89937554,-78.87319168,648,,,
T,10/14/2020 16:50,42.89935643,-78.87323787,647.8,,,
T,10/14/2020 16:50,42.89934084,-78.87327517,647.5,,,
T,10/14/2020 16:50,42.89931209,-78.87335932,647.3,,,
T,10/14/2020 16:50,42.89929868,-78.87338413,646.6,,,
T,10/14/2020 16:50,42.89931066,-78.87335672,646.5,,,
T,10/14/2020 16:50,42.89933346,-78.87331163,646.7,,,
T,10/14/2020 16:50,42.89934637,-78.87328363,647.1,,,
T,10/14/2020 16:50,42.89935844,-78.87325396,647.4,,,
T,10/14/2020 16:50,42.89935127,-78.87322974,647.4,,,
T,10/14/2020 16:50,42.89937185,-78.87319386,647.5,,,
T,10/14/2020 16:50,42.89938589,-78.8731667,647.8,,,
T,10/14/2020 16:50,42.89940408,-78.8731481,647.7,,,
T,10/14/2020 16:50,42.89937747,-78.8731724,648.2,,,
T,10/14/2020 16:50,42.8993602,-78.87318271,647.9,,,
T,10/14/2020 16:50,42.89936368,-78.87321331,648.7,,,
T,10/14/2020 16:50,42.89938811,-78.87320576,649.9,,,
T,10/14/2020 16:50,42.89940768,-78.87319948,650.1,,,
T,10/14/2020 16:51,42.89938522,-78.87318405,649.3,,,
T,10/14/2020 16:51,42.89936464,-78.8731838,649.1,,,
T,10/14/2020 16:51,42.89939256,-78.87318623,649,,,
T,10/14/2020 16:51,42.89942365,-78.87318615,649.1,,,
T,10/14/2020 16:51,42.89945349,-78.87317249,649.4,,,
T,10/14/2020 16:51,42.89946091,-78.8731382,649.3,,,
T,10/14/2020 16:51,42.89947294,-78.87310996,649.5,,,
T,10/14/2020 16:51,42.89945404,-78.87312345,649.8,,,
T,10/14/2020 16:51,42.89947713,-78.87309839,649.3,,,
T,10/14/2020 16:51,42.89949909,-78.87308255,649.4,,,
T,10/14/2020 16:51,42.89952792,-78.87307568,649.9,,,
T,10/14/2020 16:51,42.89955751,-78.87306277,649.8,,,
T,10/14/2020 16:51,42.89953563,-78.87307677,650.1,,,
T,10/14/2020 16:51,42.89951284,-78.87308825,650.3,,,
T,10/14/2020 16:51,42.8994946,-78.87311314,650.8,,,
T,10/14/2020 16:51,42.89948128,-78.87313494,650.8,,,
T,10/14/2020 16:51,42.89945567,-78.87314424,650.2,,,
T,10/14/2020 16:51,42.89944025,-78.87316268,650.3,,,
T,10/14/2020 16:51,42.89942663,-78.87318255,650.3,,,
T,10/14/2020 16:51,42.89940991,-78.87319537,650.4,,,
T,10/14/2020 16:51,42.89939369,-78.87321867,650.1,,,
T,10/14/2020 16:51,42.89941422,-78.87323233,650.1,,,
T,10/14/2020 16:51,42.89945018,-78.87320451,649.7,,,
T,10/14/2020 16:51,42.89945948,-78.87324281,650.1,,,
T,10/14/2020 16:51,42.89941804,-78.87329042,650.9,,,
T,10/14/2020 16:51,42.89939532,-78.87328304,649.9,,,
T,10/14/2020 16:52,42.8994014,-78.87325044,648.9,,,
T,10/14/2020 16:52,42.89946879,-78.87297451,644.4,,,
T,10/14/2020 16:52,42.89948773,-78.87298448,646.8,,,
T,10/14/2020 16:52,42.89949628,-78.87299856,646.9,,,
T,10/14/2020 16:52,42.89952105,-78.87299898,646.9,,,
T,10/14/2020 16:52,42.89952143,-78.87300954,646.7,,,
T,10/14/2020 16:52,42.89952931,-78.87303435,646.6,,,
T,10/14/2020 16:52,42.89950181,-78.87310518,648.4,,,
T,10/14/2020 16:52,42.89952122,-78.87307777,648,,,
T,10/14/2020 16:52,42.89949804,-78.87307718,649.4,,,
T,10/14/2020 16:52,42.89947093,-78.87313628,648.9,,,
T,10/14/2020 16:54,42.89945353,-78.87318607,648.6,,,
T,10/14/2020 16:54,42.89946795,-78.87316545,648.6,,,
T,10/14/2020 16:54,42.89944511,-78.87316,648.4,,,
T,10/14/2020 16:54,42.89942759,-78.87316821,648.3,,,
T,10/14/2020 16:54,42.89941971,-78.87319026,648.2,,,
T,10/14/2020 16:54,42.89940894,-78.87321792,648,,,
T,10/14/2020 16:54,42.89939411,-78.87321389,648,,,
T,10/14/2020 16:55,42.89936422,-78.87320224,647.8,,,
T,10/14/2020 16:55,42.89934101,-78.87318959,647.5,,,
T,10/14/2020 16:55,42.89932659,-78.87319168,647.2,,,
T,10/14/2020 16:55,42.89931247,-78.87322689,647,,,
T,10/14/2020 16:55,42.89929394,-78.87326569,646.9,,,
T,10/14/2020 16:55,42.89930153,-78.87325756,647.3,,,
T,10/14/2020 16:55,42.89934805,-78.87321951,646.9,,,
T,10/14/2020 16:55,42.89936632,-78.87319386,647.2,,,
T,10/14/2020 16:55,42.89937784,-78.87315069,647.3,,,
T,10/14/2020 16:55,42.8993869,-78.87311884,647.6,,,
T,10/14/2020 16:55,42.89940584,-78.8730709,647.5,,,
T,10/14/2020 16:55,42.89941812,-78.87304181,647.6,,,
T,10/14/2020 16:55,42.89941213,-78.87301306,647.8,,,
T,10/14/2020 16:55,42.89941477,-78.87300426,648.1,,,
T,10/14/2020 16:55,42.89940094,-78.87298507,647.9,,,
T,10/14/2020 16:55,42.89939163,-78.87301751,647.8,,,
T,10/14/2020 16:55,42.89938053,-78.87304307,647.7,,,
T,10/14/2020 16:55,42.89936791,-78.87307157,647.6,,,
T,10/14/2020 16:55,42.89935915,-78.87311189,647.4,,,
T,10/14/2020 16:55,42.8993527,-78.87314642,647.3,,,
T,10/14/2020 16:55,42.8993483,-78.87317752,647.3,,,
T,10/14/2020 16:55,42.89934461,-78.87320484,647.2,,,
T,10/14/2020 16:55,42.89934109,-78.87322898,647.2,,,
T,10/14/2020 16:55,42.89934067,-78.8732926,647.1,,,
T,10/14/2020 16:55,42.89934394,-78.87333518,647.1,,,
T,10/14/2020 16:55,42.89934784,-78.87337374,647.1,,,
T,10/14/2020 16:56,42.89931909,-78.87339992,649.4,,,
T,10/14/2020 16:56,42.8993316,-78.87335429,647.2,,,
T,10/14/2020 16:56,42.8993185,-78.87335613,644.5,,,
T,10/14/2020 16:56,42.89933045,-78.87332143,646.9,,,
T,10/14/2020 16:56,42.89935605,-78.87330199,647.2,,,
T,10/14/2020 16:56,42.89938518,-78.873276,647.3,,,
T,10/14/2020 16:56,42.89940366,-78.87325681,647.5,,,
T,10/14/2020 16:56,42.89942026,-78.87324113,647.7,,,
T,10/14/2020 16:56,42.89941267,-78.87321414,647.7,,,
T,10/14/2020 16:56,42.89940601,-78.87317777,647.4,,,
T,10/14/2020 16:56,42.89940366,-78.87315103,647.4,,,
T,10/14/2020 16:56,42.89939679,-78.87310971,647.3,,,
T,10/14/2020 16:56,42.89938279,-78.87310811,647,,,
T,10/14/2020 16:56,42.8993996,-78.87317617,647.1,,,
T,10/14/2020 16:56,42.8993926,-78.87323929,646.9,,,
T,10/14/2020 16:57,42.89938171,-78.87328156,649.6,,,
